online_order,book_table,votes,location,rest_type,cost,type,rate
1,0,68,8,24,500.0,4,3.7
0,0,7,8,16,600.0,4,3.2
0,0,32,50,24,1700.0,4,3.8
0,0,11,8,24,400.0,4,3.3
1,0,868,50,73,400.0,4,4.0
1,0,1093,50,2,600.0,4,4.4
0,0,358,70,73,400.0,4,4.1
0,0,223,14,73,300.0,4,3.6
1,0,15,82,73,300.0,4,3.7
1,0,104,82,73,150.0,4,3.9
1,0,223,51,73,700.0,4,4.4
0,0,1445,51,40,500.0,4,4.0
1,0,24,82,73,300.0,4,3.7
1,0,33,8,73,600.0,4,3.8
0,0,103,70,73,300.0,4,4.0
1,0,285,80,73,500.0,4,4.3
1,0,205,82,73,250.0,4,4.1
1,0,20,8,73,200.0,4,3.8
1,0,192,8,73,450.0,4,3.8
1,0,73,82,73,350.0,4,3.3
1,0,117,51,73,400.0,4,3.9
1,0,24,82,73,300.0,4,3.4
1,0,6,51,73,400.0,4,3.5
1,0,65,8,74,250.0,4,3.9
1,0,115,51,73,500.0,4,3.9
0,0,76,51,73,200.0,4,3.9
1,0,645,14,73,600.0,4,3.9
1,0,43,82,73,250.0,4,3.7
1,0,107,50,73,600.0,4,3.9
1,0,25,69,73,300.0,4,2.9
0,0,4,70,73,200.0,4,3.3
0,0,161,80,73,300.0,4,3.7
1,0,110,82,73,300.0,4,3.3
0,0,22,28,73,200.0,4,3.5
1,0,45,14,73,250.0,4,3.7
0,0,4,82,73,400.0,4,3.2
0,0,4,78,73,200.0,4,3.2
0,0,10,80,73,250.0,4,3.5
0,0,5,8,73,200.0,4,3.0
0,0,7,8,73,150.0,4,3.1
1,0,18,8,73,300.0,4,3.2
1,0,80,82,73,300.0,4,3.7
1,1,4677,15,70,1300.0,4,4.7
0,1,478,77,24,800.0,4,4.2
0,1,2266,85,24,1100.0,4,4.4
1,1,614,15,24,1100.0,4,4.1
0,1,519,77,24,1400.0,4,4.3
1,1,1623,15,24,1300.0,4,4.5
0,0,484,65,24,600.0,4,4.1
0,1,514,65,46,3200.0,4,4.4
0,0,23,85,20,1100.0,4,4.0
1,0,655,15,20,750.0,4,4.3
0,1,339,65,46,2500.0,4,4.1
1,0,133,15,24,1500.0,4,4.2
0,1,324,15,57,1300.0,4,4.0
1,1,552,77,24,1200.0,4,4.2
1,0,153,85,16,300.0,4,4.1
0,1,309,65,46,4000.0,4,4.4
1,1,475,15,24,1700.0,4,4.2
1,1,860,15,26,1000.0,4,4.3
0,1,113,65,57,2500.0,4,4.0
1,0,740,15,16,750.0,4,4.2
0,0,169,20,24,600.0,4,3.9
1,0,207,15,24,400.0,4,3.8
1,0,161,15,24,700.0,4,3.7
1,1,456,15,24,1000.0,4,4.0
1,0,255,20,24,700.0,4,3.9
1,0,200,15,24,700.0,4,3.3
0,0,29,15,73,400.0,4,3.8
1,0,42,65,24,900.0,4,3.7
0,1,102,65,24,1600.0,4,3.8
1,0,308,77,24,700.0,4,2.6
1,0,32,20,73,700.0,4,3.6
1,0,24,85,24,450.0,4,3.5
1,0,134,85,24,550.0,4,3.9
0,0,34,15,24,700.0,4,3.6
0,0,31,13,24,500.0,4,3.6
1,0,126,20,24,700.0,4,3.5
1,0,4,20,24,750.0,4,3.2
0,0,50,65,73,150.0,4,3.8
0,0,27,13,73,100.0,4,3.9
1,0,75,20,73,300.0,4,3.7
1,0,169,20,73,600.0,4,3.9
0,1,39,15,46,2600.0,4,3.9
0,0,13,15,73,250.0,4,3.5
1,0,57,85,73,150.0,4,3.5
0,0,44,85,16,1100.0,4,4.0
0,0,49,20,73,400.0,4,3.9
0,0,39,20,73,200.0,4,3.8
0,0,11,15,73,200.0,4,3.6
0,0,52,20,24,500.0,4,2.7
0,0,13,85,73,200.0,4,3.6
0,1,71,65,46,2800.0,4,4.0
1,0,169,77,73,250.0,4,3.8
1,0,89,20,73,250.0,4,3.8
1,0,9,85,84,300.0,4,3.2
1,0,255,85,16,500.0,4,4.2
0,0,32,85,73,400.0,4,3.6
1,0,27,85,73,300.0,4,3.6
1,0,38,20,73,300.0,4,3.1
0,0,13,85,24,600.0,4,3.3
0,0,11,20,73,100.0,4,3.5
0,0,10,85,73,250.0,4,3.5
1,0,11,85,73,650.0,4,3.4
0,0,25,85,73,400.0,4,3.0
0,0,17,85,73,200.0,4,3.5
0,0,13,85,73,200.0,4,3.2
1,0,24,20,73,150.0,4,3.1
1,0,9,20,73,100.0,4,3.1
0,1,158,15,24,1100.0,4,3.9
0,0,24,85,73,300.0,4,3.6
0,1,194,69,7,1200.0,5,4.4
0,1,264,8,65,1500.0,5,4.4
1,1,2112,8,33,2000.0,5,4.0
1,0,1708,12,57,1300.0,5,4.3
0,0,2244,12,7,1100.0,5,4.3
0,0,1289,12,68,1100.0,5,4.2
0,1,681,12,25,1200.0,5,3.9
1,1,933,12,25,1000.0,5,4.0
0,1,746,12,68,1500.0,5,3.9
0,1,4582,51,57,1700.0,5,4.4
0,1,3119,50,57,2500.0,5,4.2
0,0,3920,69,65,1500.0,5,4.7
0,1,8382,8,72,2000.0,5,4.5
0,1,864,50,46,3000.0,5,4.4
0,1,5265,80,25,2500.0,5,4.5
0,0,2395,50,29,1500.0,5,4.4
0,0,1576,8,25,1500.0,5,4.5
0,1,2213,69,66,1700.0,5,4.2
1,1,1217,80,25,1700.0,5,4.6
0,0,609,80,71,1300.0,5,4.3
1,1,3485,50,72,1700.0,5,4.3
0,1,1427,51,71,1500.0,5,4.2
1,1,3656,50,27,1300.0,5,4.4
0,1,2041,50,25,1200.0,5,4.4
0,1,447,69,65,2000.0,5,4.3
0,0,1030,50,57,1500.0,5,4.3
0,1,596,28,25,2500.0,5,4.3
1,1,488,80,7,1900.0,5,4.4
0,1,2658,8,7,1300.0,5,4.3
0,1,113,50,25,1000.0,5,4.4
0,1,286,80,7,1200.0,5,4.3
1,1,2272,80,25,1400.0,5,4.2
0,1,1428,82,68,1300.0,5,4.2
0,1,210,51,71,1000.0,5,4.2
1,1,394,8,7,1600.0,5,4.3
0,1,552,8,71,1100.0,5,4.1
1,0,1205,8,10,2000.0,5,4.0
0,0,396,8,57,1500.0,5,2.0
0,0,190,80,6,600.0,5,3.9
0,0,294,69,68,1000.0,5,3.7
0,1,195,51,58,3000.0,5,4.0
0,1,97,82,57,2400.0,5,4.0
1,1,4677,15,70,1300.0,5,4.7
0,1,324,15,57,1300.0,5,4.0
0,0,2022,77,30,1200.0,5,4.2
0,1,113,65,57,2500.0,5,4.0
0,1,194,69,7,1200.0,6,4.4
1,1,1112,12,25,1200.0,6,4.4
0,0,2244,12,7,1100.0,6,4.3
0,0,1289,12,68,1100.0,6,4.2
0,1,681,12,25,1200.0,6,3.9
1,1,933,12,25,1000.0,6,4.0
0,1,746,12,68,1500.0,6,3.9
0,1,8382,8,72,2000.0,6,4.5
0,1,5265,80,25,2500.0,6,4.5
0,0,1576,8,25,1500.0,6,4.5
1,1,1217,80,25,1700.0,6,4.6
0,0,609,80,71,1300.0,6,4.3
1,1,3485,50,72,1700.0,6,4.3
0,1,1427,51,71,1500.0,6,4.2
0,1,2041,50,25,1200.0,6,4.4
0,1,1330,50,25,2100.0,6,4.1
0,1,596,28,25,2500.0,6,4.3
1,1,488,80,7,1900.0,6,4.4
0,1,2658,8,7,1300.0,6,4.3
0,1,240,8,68,1500.0,6,4.2
0,1,113,50,25,1000.0,6,4.4
0,1,286,80,7,1200.0,6,4.3
1,1,2272,80,25,1400.0,6,4.2
0,1,1428,82,68,1300.0,6,4.2
0,1,210,51,71,1000.0,6,4.2
1,1,982,82,25,1000.0,6,4.2
1,1,394,8,7,1600.0,6,4.3
0,0,4428,8,30,1200.0,6,4.2
0,1,552,8,71,1100.0,6,4.1
1,0,164,70,25,1700.0,6,4.0
0,0,949,8,68,1100.0,6,4.0
1,0,1205,8,10,2000.0,6,4.0
0,1,336,51,25,1800.0,6,4.1
0,0,190,80,6,600.0,6,3.9
0,0,54,50,25,1800.0,6,3.5
0,0,123,50,25,1200.0,6,3.1
0,0,294,69,68,1000.0,6,3.7
0,1,195,51,58,3000.0,6,4.0
0,0,24,8,7,1900.0,6,2.9
1,1,96,8,25,1300.0,6,3.9
1,1,4677,15,70,1300.0,6,4.7
0,1,177,19,24,1200.0,0,3.7
0,1,524,19,24,1500.0,0,4.7
0,1,808,19,71,1200.0,0,4.4
0,1,1147,19,24,1600.0,0,4.3
1,1,860,19,26,600.0,0,4.5
1,0,882,19,24,1100.0,0,4.2
0,1,268,19,46,3000.0,0,4.1
0,1,285,19,46,2200.0,0,3.9
0,0,115,19,24,1200.0,0,3.8
0,1,415,19,24,1400.0,0,4.0
1,1,418,19,24,800.0,0,3.9
1,1,266,19,46,2000.0,0,3.7
1,1,426,19,24,900.0,0,3.2
0,1,118,19,24,850.0,0,2.5
0,0,43,19,24,800.0,0,3.5
0,0,19,19,24,1600.0,0,3.1
0,1,74,19,25,1500.0,0,3.7
0,0,38,19,24,900.0,0,2.8
1,0,48,19,24,1000.0,0,2.8
0,0,23,19,24,1200.0,0,3.5
1,1,860,19,26,600.0,1,4.5
1,0,351,19,16,700.0,1,4.1
1,0,176,19,73,650.0,1,3.9
1,0,79,19,16,500.0,1,3.2
1,0,159,19,16,400.0,1,3.8
1,0,64,19,16,600.0,1,3.1
0,0,4,19,20,300.0,1,3.3
1,0,101,19,5,600.0,1,3.8
1,0,119,19,16,700.0,1,3.0
1,0,7,19,16,300.0,1,3.2
1,0,56,19,17,400.0,1,3.7
0,0,28,19,16,900.0,1,3.7
0,0,134,19,20,400.0,1,4.0
0,0,117,19,16,700.0,1,3.9
0,0,39,19,16,650.0,1,3.9
1,0,4,19,16,400.0,1,3.3
0,0,9,19,16,800.0,1,3.4
1,0,43,19,16,600.0,1,2.8
1,0,65,19,11,200.0,2,4.0
1,1,88,19,24,800.0,2,3.8
1,0,546,79,36,450.0,2,3.0
1,0,23,19,86,500.0,2,3.9
1,0,152,19,14,200.0,2,3.7
1,0,505,19,73,250.0,2,3.9
1,0,83,19,73,300.0,2,3.4
1,0,234,19,73,400.0,2,3.8
1,0,50,19,73,500.0,2,3.0
1,0,234,19,86,500.0,2,3.2
1,1,960,19,73,500.0,2,4.0
1,0,564,19,86,500.0,2,4.2
1,0,216,19,24,500.0,2,3.6
1,0,150,19,73,200.0,2,4.1
1,0,1365,19,24,700.0,2,3.1
1,0,303,19,73,300.0,2,3.8
1,0,108,19,73,400.0,2,3.6
1,0,560,19,73,600.0,2,3.8
1,0,146,19,24,700.0,2,3.5
1,1,60,19,73,400.0,2,3.5
1,1,860,19,26,600.0,2,4.5
1,0,231,19,36,300.0,2,4.0
1,0,945,19,73,500.0,2,3.7
1,0,154,19,11,300.0,2,3.5
1,0,2043,19,24,800.0,2,4.0
1,0,539,19,24,800.0,2,3.6
1,0,117,19,73,300.0,2,4.0
1,0,332,19,73,250.0,2,3.6
1,0,138,25,36,500.0,2,4.0
1,0,351,19,16,700.0,2,4.1
1,0,570,19,73,300.0,2,3.7
1,0,349,19,36,650.0,2,4.1
1,0,145,19,73,600.0,2,3.9
1,0,70,19,73,350.0,2,3.8
1,0,593,19,73,400.0,2,4.0
1,0,682,19,73,450.0,2,3.9
1,1,490,19,24,500.0,2,3.8
1,0,6,19,73,300.0,2,3.4
1,0,231,19,73,400.0,2,3.2
1,0,82,19,73,300.0,2,3.7
1,1,50,19,24,600.0,2,3.7
1,0,35,19,73,400.0,2,3.4
1,0,571,19,24,600.0,2,3.8
1,0,62,19,73,200.0,2,3.8
1,0,88,19,73,400.0,2,3.6
1,0,25,19,73,300.0,2,3.6
1,0,52,19,50,500.0,2,3.4
1,0,237,19,73,400.0,2,3.8
1,0,14,19,73,250.0,2,3.6
1,0,17,19,86,300.0,2,2.7
1,0,159,19,73,400.0,2,4.0
1,0,130,19,73,400.0,2,3.7
1,0,120,19,73,750.0,2,3.2
1,0,270,19,73,500.0,2,3.8
1,0,73,19,73,400.0,2,3.5
1,0,275,19,73,450.0,2,3.4
1,0,478,19,73,400.0,2,3.8
1,0,158,19,73,500.0,2,2.7
1,0,81,19,24,600.0,2,3.0
1,0,78,19,73,150.0,2,2.9
1,0,209,19,13,400.0,2,4.1
1,0,24,19,24,600.0,2,2.9
1,0,25,19,14,250.0,2,3.9
1,0,39,19,11,200.0,2,3.6
1,0,371,19,36,450.0,2,4.0
1,0,95,19,73,400.0,2,3.7
1,0,173,19,24,650.0,2,3.4
1,1,1134,19,24,800.0,2,4.2
1,0,262,19,73,250.0,2,4.0
1,0,522,19,24,450.0,2,3.7
1,0,46,19,73,250.0,2,3.3
1,0,93,19,36,600.0,2,4.1
1,0,211,19,24,550.0,2,3.3
1,0,307,19,73,250.0,2,3.8
1,0,69,19,73,250.0,2,3.7
1,0,60,19,0,400.0,2,3.8
1,0,9,19,85,300.0,2,3.5
1,0,407,19,82,250.0,2,4.0
1,0,45,19,73,400.0,2,3.9
1,1,1386,19,24,900.0,2,4.3
1,0,13,19,36,450.0,2,3.6
1,0,55,25,36,750.0,2,4.0
1,0,220,19,73,300.0,2,4.0
1,0,22,19,73,300.0,2,3.5
1,0,98,19,24,700.0,2,3.6
1,0,50,19,73,400.0,2,3.8
1,0,273,19,73,400.0,2,3.1
1,0,81,19,36,500.0,2,3.9
1,0,162,19,73,300.0,2,4.0
1,0,15,19,73,300.0,2,3.6
1,0,79,19,16,500.0,2,3.2
1,0,12,19,37,250.0,2,3.8
1,0,244,19,73,400.0,2,2.9
1,0,53,19,86,400.0,2,2.7
1,0,16,19,73,200.0,2,3.4
1,0,426,19,73,150.0,2,4.0
1,0,678,19,24,800.0,2,3.9
1,0,294,19,24,500.0,2,3.7
1,0,399,19,24,700.0,2,3.6
1,1,418,19,24,800.0,2,3.9
1,0,50,19,86,400.0,2,3.8
1,0,20,19,82,500.0,2,3.6
1,0,10,19,73,300.0,2,3.6
1,0,514,19,24,750.0,2,3.8
1,0,9,19,24,500.0,2,3.2
1,0,255,19,73,350.0,2,3.7
1,0,110,19,73,400.0,2,3.7
1,0,108,19,50,250.0,2,3.8
1,0,75,19,16,900.0,2,3.2
1,0,66,19,73,200.0,2,3.2
1,0,176,19,56,300.0,2,3.9
1,0,10,19,11,400.0,2,3.6
1,0,13,19,73,300.0,2,3.0
1,0,92,19,73,400.0,2,4.0
1,0,22,19,73,400.0,2,3.2
1,0,148,19,24,700.0,2,3.5
1,0,44,19,73,400.0,2,2.8
1,1,426,19,24,900.0,2,3.2
1,0,75,19,73,350.0,2,3.6
1,0,40,19,36,400.0,2,3.5
1,0,14,19,73,200.0,2,3.5
1,0,136,19,24,700.0,2,3.3
1,0,93,19,24,400.0,2,3.9
1,0,100,19,24,700.0,2,3.7
1,0,67,19,73,350.0,2,3.8
1,0,19,19,73,300.0,2,3.6
1,0,36,19,24,900.0,2,3.8
1,0,33,19,73,350.0,2,3.6
1,0,22,19,86,400.0,2,3.3
1,0,7,19,73,300.0,2,3.3
1,0,34,19,86,400.0,2,2.9
1,0,163,19,24,500.0,2,3.6
1,0,63,19,24,400.0,2,3.2
1,0,214,19,73,300.0,2,3.7
1,0,453,19,24,600.0,2,3.6
1,0,61,19,24,600.0,2,3.0
1,0,58,19,73,200.0,2,3.0
1,0,55,19,86,1000.0,2,2.5
1,0,153,19,24,450.0,2,3.2
1,0,42,19,24,700.0,2,3.8
1,1,800,19,24,750.0,2,4.2
1,0,23,19,24,500.0,2,3.4
1,0,9,19,73,250.0,2,3.5
1,0,159,19,16,400.0,2,3.8
1,0,59,19,36,450.0,2,2.6
1,0,101,19,5,600.0,2,3.8
1,0,6,19,73,250.0,2,3.4
1,0,163,19,43,250.0,2,3.9
1,0,63,19,73,300.0,2,2.5
1,0,38,19,73,400.0,2,3.7
1,0,16,19,36,200.0,2,3.1
1,0,176,19,73,650.0,2,3.9
1,0,6,19,73,200.0,2,3.2
1,0,18,19,73,250.0,2,3.5
1,0,5,19,73,400.0,2,3.3
1,0,27,19,24,550.0,2,3.6
1,0,56,19,73,600.0,2,3.9
1,0,12,19,73,300.0,2,3.4
1,0,7,19,73,150.0,2,3.3
1,0,45,19,54,500.0,2,3.7
1,0,54,19,37,450.0,2,3.7
1,0,36,19,0,600.0,2,3.4
1,0,23,19,0,400.0,2,3.3
1,0,352,19,24,400.0,2,3.1
1,0,297,19,73,600.0,2,2.8
1,0,45,19,73,400.0,2,2.9
0,0,70,19,24,800.0,2,3.6
1,1,72,19,24,600.0,2,3.9
1,0,19,19,73,500.0,2,3.4
1,0,43,19,16,600.0,2,2.8
1,0,13,19,73,200.0,2,3.5
1,0,44,19,73,450.0,2,3.1
1,0,61,19,37,100.0,2,3.7
1,1,537,19,7,1500.0,2,4.0
1,1,89,19,24,1000.0,2,3.5
0,1,1249,19,71,1200.0,2,4.3
1,0,39,19,86,400.0,2,2.7
1,0,108,19,73,400.0,2,3.8
1,0,56,19,17,400.0,2,3.7
1,0,9,19,86,300.0,2,3.2
1,0,4,19,73,400.0,2,3.1
1,0,76,19,86,500.0,2,2.7
1,0,37,19,14,200.0,2,3.9
1,0,127,19,0,500.0,2,3.1
1,0,7,19,16,300.0,2,3.2
1,0,11,19,24,400.0,2,3.0
1,0,477,19,73,400.0,2,2.7
1,0,5,19,37,200.0,2,3.4
1,0,12,19,24,600.0,2,3.3
1,0,55,19,50,400.0,2,3.6
1,0,22,19,0,350.0,2,3.4
1,0,81,19,24,350.0,2,3.6
0,1,473,19,24,650.0,2,3.8
1,0,5,7,73,500.0,2,3.3
1,0,40,19,73,250.0,2,3.9
0,0,6,19,73,400.0,2,3.3
1,0,33,19,73,300.0,2,3.9
1,0,19,19,24,700.0,2,3.4
1,0,417,19,73,400.0,2,3.9
1,0,28,19,11,150.0,2,3.7
1,0,60,19,37,500.0,2,3.0
1,0,380,19,24,1000.0,2,2.9
1,0,49,19,6,1200.0,2,3.8
0,0,31,19,11,400.0,2,3.9
1,0,119,19,16,700.0,2,3.0
1,0,14,19,5,400.0,2,3.2
1,0,5,19,24,500.0,2,3.1
1,0,48,19,24,1000.0,2,2.8
1,1,184,19,25,900.0,2,3.4
0,0,7,19,73,400.0,2,3.4
1,0,91,19,0,200.0,2,3.7
0,0,67,19,37,200.0,2,4.0
1,1,9,19,24,600.0,2,3.2
1,0,8,19,24,1000.0,2,3.0
0,0,74,19,24,500.0,2,3.6
1,0,10,19,73,400.0,2,3.7
1,0,17,19,73,300.0,2,3.5
0,0,7,19,24,700.0,2,3.4
0,0,11,19,73,350.0,2,3.5
1,0,4,19,86,300.0,2,3.2
0,0,4,19,73,400.0,2,3.3
1,0,6,19,24,700.0,2,3.3
0,0,18,19,25,600.0,2,3.6
1,0,882,19,24,1100.0,2,4.2
0,0,13,19,73,450.0,2,3.5
0,0,23,19,73,300.0,2,2.7
0,1,49,19,57,1500.0,2,3.5
0,0,22,19,37,250.0,2,3.0
0,0,34,19,73,400.0,2,3.6
1,0,20,19,73,400.0,2,3.6
0,0,57,19,24,1000.0,2,3.0
0,0,83,19,24,700.0,2,3.1
1,0,12,19,73,400.0,2,3.5
0,0,14,19,73,350.0,2,3.6
0,0,14,19,73,100.0,2,3.7
1,0,34,19,73,250.0,2,3.6
0,0,45,19,24,500.0,2,3.7
0,0,196,19,24,600.0,2,3.6
0,0,134,19,73,200.0,2,3.5
0,0,17,19,24,600.0,2,3.5
0,1,74,19,25,1500.0,2,3.7
1,0,10,19,73,400.0,2,3.4
0,0,33,19,24,500.0,2,3.6
0,0,18,19,24,450.0,2,2.9
0,0,9,19,73,350.0,2,3.3
0,0,134,19,20,400.0,2,4.0
1,0,9,19,24,550.0,2,3.6
0,0,28,19,24,550.0,2,2.9
0,0,38,19,24,500.0,2,3.7
0,0,77,19,73,450.0,2,3.2
0,0,117,19,16,700.0,2,3.9
0,0,29,19,73,400.0,2,3.0
0,0,11,19,24,600.0,2,3.5
0,0,5,19,73,400.0,2,3.1
0,0,6,19,73,250.0,2,3.3
0,0,11,19,73,550.0,2,3.1
0,0,19,19,73,400.0,2,3.6
0,0,24,19,73,250.0,2,3.6
0,0,56,19,24,500.0,2,3.7
0,0,6,19,0,400.0,2,3.2
0,0,5,19,73,350.0,2,3.1
0,0,24,19,73,150.0,2,3.5
0,0,29,19,73,150.0,2,3.6
0,0,22,19,24,1500.0,2,3.1
0,0,16,19,62,200.0,2,3.3
0,0,10,19,73,350.0,2,3.5
0,0,12,19,24,800.0,2,3.5
0,0,31,19,86,400.0,2,2.7
0,0,4,19,73,300.0,2,3.2
0,0,4,19,24,700.0,2,3.2
0,0,11,19,24,700.0,2,3.4
0,0,5,19,73,300.0,2,3.3
0,0,8,19,62,200.0,2,3.4
0,0,6,19,73,350.0,2,3.1
0,0,26,19,24,450.0,2,3.2
0,0,29,19,86,600.0,2,2.8
0,0,17,19,36,400.0,2,3.2
0,0,28,19,73,300.0,2,3.7
0,0,22,19,73,350.0,2,3.6
0,0,126,19,73,350.0,2,2.9
0,0,6,19,30,1400.0,2,3.3
0,0,4,19,86,400.0,2,3.3
0,0,42,19,24,600.0,2,3.6
0,0,7,19,73,250.0,2,3.3
0,0,12,19,86,300.0,2,3.5
0,0,8,19,86,500.0,2,3.3
0,0,19,19,73,400.0,2,3.0
0,0,7,19,24,500.0,2,3.4
0,0,5,19,36,400.0,2,3.3
0,0,8,19,24,550.0,2,3.5
0,0,8,19,73,400.0,2,3.3
0,0,9,19,24,500.0,2,3.1
0,0,4,19,37,200.0,2,3.2
0,0,6,19,24,500.0,2,3.4
0,0,7,19,73,300.0,2,3.4
0,0,11,19,24,450.0,2,3.5
0,0,29,19,36,600.0,2,3.7
0,0,7,19,73,300.0,2,3.1
0,0,142,19,24,450.0,2,2.4
0,0,90,19,36,400.0,2,3.9
0,0,28,19,73,200.0,2,3.6
0,0,23,19,73,400.0,2,3.0
0,0,18,19,24,550.0,2,3.5
0,0,8,19,73,500.0,2,3.0
0,0,4,19,73,200.0,2,3.3
0,0,25,19,73,400.0,2,3.6
0,0,31,19,86,300.0,2,3.6
0,0,16,19,37,200.0,2,3.7
0,0,12,19,73,200.0,2,3.5
0,0,6,19,73,250.0,2,3.4
0,0,16,19,73,300.0,2,3.0
0,0,7,19,73,250.0,2,3.1
0,0,47,19,36,400.0,2,3.5
0,0,13,19,73,150.0,2,3.0
0,0,41,19,73,400.0,2,2.8
0,0,6,19,73,150.0,2,3.4
0,0,5,19,73,250.0,2,3.3
0,0,42,19,73,400.0,2,3.5
0,0,4,19,24,700.0,2,3.1
0,0,17,19,73,400.0,2,3.6
0,0,8,19,73,300.0,2,3.5
0,0,95,19,24,500.0,2,2.9
0,0,4,19,36,600.0,2,3.1
0,0,57,19,73,500.0,2,3.8
1,0,18,19,62,200.0,2,3.6
1,0,6,19,86,350.0,2,3.5
1,0,9,19,6,1800.0,2,3.2
1,0,12,19,73,400.0,2,3.3
0,0,9,19,36,300.0,2,3.4
1,0,64,19,16,600.0,2,3.1
0,0,23,19,24,1200.0,2,3.5
1,0,14,19,24,600.0,2,3.6
1,0,13,19,83,300.0,2,3.6
0,0,29,19,73,200.0,2,3.0
1,0,17,19,0,250.0,2,2.9
1,0,46,19,73,250.0,2,3.0
1,0,25,19,36,300.0,2,2.8
0,0,10,19,11,300.0,2,3.5
0,0,20,19,24,700.0,2,3.4
1,0,28,19,86,250.0,2,3.7
1,0,19,19,73,150.0,2,3.2
1,0,19,19,73,400.0,2,3.4
1,0,16,19,83,400.0,2,3.6
1,0,4,19,73,400.0,2,3.4
0,0,10,19,0,300.0,2,3.1
1,0,4,19,16,400.0,2,3.3
1,1,266,19,46,2000.0,2,3.7
1,1,863,19,26,600.0,3,4.5
1,0,37,19,0,600.0,3,3.3
1,0,12,19,37,250.0,3,3.8
0,0,67,19,37,200.0,3,4.0
0,0,124,19,77,250.0,3,2.8
1,0,273,19,73,400.0,3,3.1
1,0,54,19,37,450.0,3,3.7
1,0,108,19,50,250.0,3,3.8
1,0,209,19,13,400.0,3,4.1
1,0,60,19,37,500.0,3,3.0
1,0,91,19,0,200.0,3,3.7
0,0,4,19,20,300.0,3,3.3
1,0,7,19,73,150.0,3,3.3
1,0,101,19,5,600.0,3,3.8
0,0,17,19,24,900.0,3,3.5
0,0,22,19,37,250.0,3,3.0
1,0,22,19,0,350.0,3,3.4
1,0,56,19,17,400.0,3,3.7
1,0,9,19,0,500.0,3,3.2
1,0,12,19,73,300.0,3,3.4
1,1,89,19,24,1000.0,3,3.5
1,0,13,19,83,300.0,3,3.6
1,0,23,19,0,400.0,3,3.3
0,0,29,19,11,100.0,3,3.8
0,0,5,19,44,150.0,3,3.4
1,0,17,19,0,250.0,3,2.9
1,0,163,19,43,250.0,3,3.9
0,0,135,19,20,400.0,3,4.0
1,0,64,19,5,400.0,3,2.6
0,0,117,19,16,700.0,3,3.9
1,0,61,19,37,100.0,3,3.7
1,0,60,19,0,400.0,3,3.8
0,0,9,19,5,300.0,3,3.3
0,0,10,19,0,300.0,3,3.1
1,0,127,19,0,500.0,3,3.1
1,0,5,19,37,200.0,3,3.4
1,0,4,19,16,400.0,3,3.3
1,0,20,19,82,500.0,3,3.6
0,0,6,19,0,400.0,3,3.2
0,0,13,19,37,200.0,3,3.7
0,0,11,19,37,150.0,3,3.4
0,0,4,19,24,900.0,3,3.2
0,0,4,19,37,200.0,3,3.2
0,0,16,19,37,200.0,3,3.7
1,0,44,19,16,600.0,3,2.8
1,0,81,19,36,500.0,3,3.9
0,1,544,19,24,1500.0,4,4.7
0,1,177,19,24,1200.0,4,3.7
0,1,809,19,71,1200.0,4,4.4
0,1,1265,19,71,1200.0,4,4.3
0,1,1147,19,24,1600.0,4,4.3
1,1,863,19,26,600.0,4,4.5
1,0,882,19,24,1100.0,4,4.2
1,1,537,19,7,1500.0,4,4.0
1,1,1387,19,24,900.0,4,4.3
1,1,1137,19,24,800.0,4,4.2
0,1,169,19,6,1400.0,4,4.3
1,0,1369,19,24,600.0,4,4.0
0,1,473,19,24,650.0,4,3.8
1,0,354,19,16,700.0,4,4.1
1,0,2043,19,24,800.0,4,4.0
0,1,268,19,46,3000.0,4,4.1
0,1,385,19,24,1500.0,4,4.3
0,1,180,19,71,1300.0,4,3.6
1,0,31,19,24,400.0,4,4.0
0,1,285,19,46,2200.0,4,3.9
1,0,407,19,73,450.0,4,3.9
1,0,79,19,16,500.0,4,3.2
1,0,294,19,24,500.0,4,3.7
1,0,678,19,24,800.0,4,3.9
1,0,571,19,24,600.0,4,3.8
1,0,19,19,73,300.0,4,3.6
0,0,115,19,24,1200.0,4,3.8
0,1,415,19,24,1400.0,4,4.0
1,0,94,19,24,400.0,4,3.9
1,0,98,19,24,700.0,4,3.6
1,1,418,19,24,800.0,4,3.9
0,0,213,19,24,400.0,4,3.6
0,0,44,19,24,600.0,4,3.9
1,0,523,19,24,450.0,4,3.8
1,1,267,19,46,2000.0,4,3.7
1,0,159,19,16,400.0,4,3.7
1,1,72,19,24,600.0,4,3.9
0,0,163,19,6,1200.0,4,4.1
1,0,1365,19,24,700.0,4,3.1
1,0,64,19,16,600.0,4,3.1
1,0,478,19,73,400.0,4,3.8
0,0,74,19,24,500.0,4,3.6
0,0,7,19,24,700.0,4,3.4
1,0,453,19,24,600.0,4,3.6
1,1,426,19,24,900.0,4,3.2
1,1,800,19,24,750.0,4,4.2
1,0,148,19,24,700.0,4,3.5
0,1,119,19,57,2500.0,4,4.0
1,1,9,19,24,600.0,4,3.2
0,1,49,19,57,1500.0,4,3.5
0,1,54,19,46,2200.0,4,4.0
1,0,101,19,24,700.0,4,3.7
1,1,183,19,25,900.0,4,3.4
0,0,76,19,57,1500.0,4,3.8
1,0,173,19,24,650.0,4,3.4
0,0,70,19,24,800.0,4,3.6
1,0,514,19,24,750.0,4,3.8
1,0,419,19,73,400.0,4,3.9
